719,Dogretole 200 _ 20,200,20,0,17,carbamazepine 200mg,مضادات الألم,"تسكين آلام العصب مثلث التوائم والعصب اللساني البلعومي[400-800ملغ/يوم 2-4 جرعات، الجرعة القصوى1600ملغ /يوم على جرعات]، التناذرات الألمية المترافقة مع الاضطرابات العصبية (التصلب المتعدد)،الذهان الهوسي الاكتئابي، اعتلال الأعصاب السكري، تناذر سحب الكحول[400-6","نعاس، دوار، جفاف الفم، غثيان","الأطفال دون 6 سنوات، الزرق، الاضطرابات الدموية، القصور الكلوي، القصور الكبدي، القصور القلبي، مراعاة الإيقاف التدريجي، فحص العين دورياً، عدم قيادة الآليات، الكحول","التتراسيكلين، الدوكسي سيكلين، مانعات الحمل الفموية، الفينوباربيتون، الفينيتوئين، الماكروليدات، حاصرات الكالسيوم، مضادات الاكتئاب، السيميتدين، حمض الفالبروئيك، الديكساميتازون، مضادات التخثر الفموية، المهدئات (كلونازيبام، كلوبازام، البرازولام)، الإيزونيازي"
720,Doperidol 10 _ 20,10,20,0,17,haloperidol 10mg,أدوية الجهاز العصبي المركزي,"مثبط للجملة العصبية المركزية، تخفيف فعالية التوترات النفسية، الفصام الحاد، الهذيان، الأطفال سريعي الانفعال، الحركات الكنعية والتأتأة، الاضطرابات العقلية (الخرف، داء ألزهايمر، التخلف العقلي)، الاضطرابات السلوكية(الهياج والعدوانية، الهياج الحركي النفسي في ا","أعراض خارج هرمية، جفاف الفم، إمساك، صداع، دوار","الكهول، الأطفال، الكحول، عدم قيادة الآليات، هبوط ضغط الدم، تصلب الشرايين، الانسمام الدرقي، إصابة الدماغ الوظيفية، القصور الكلوي، القصور الكبدي، الزرق، ضخامة الموثة، الأمراض الرئوية، الإنتانات الحادة، مراعاة الإيقاف التدريجي","مثبطات الجملة العصبية المركزية(المسكنات، المنومات، المخدرات، الباربيتورات)، الليثيوم، الكاربامازبين، الريفامبيسين، الإيميبرامين، الفلوكسيتين"
721,Doperidol 20 _ 20,20,20,0,17,haloperidol 20mg,أدوية الجهاز العصبي المركزي,"مثبط للجملة العصبية المركزية، تخفيف فعالية التوترات النفسية، الفصام الحاد، الهذيان، الأطفال سريعي الانفعال، الحركات الكنعية والتأتأة، الاضطرابات العقلية (الخرف، داء ألزهايمر، التخلف العقلي)، الاضطرابات السلوكية(الهياج والعدوانية، الهياج الحركي النفسي في ا","أعراض خارج هرمية، جفاف الفم، إمساك، صداع، دوار","الكهول، الأطفال، الكحول، عدم قيادة الآليات، هبوط ضغط الدم، تصلب الشرايين، الانسمام الدرقي، إصابة الدماغ الوظيفية، القصور الكلوي، القصور الكبدي، الزرق، ضخامة الموثة، الأمراض الرئوية، الإنتانات الحادة، مراعاة الإيقاف التدريجي","مثبطات الجملة العصبية المركزية(المسكنات، المنومات، المخدرات، الباربيتورات)، الليثيوم، الكاربامازبين، الريفامبيسين، الإيميبرامين، الفلوكسيتين"
722,Doperidol 5 _ 20,5,20,0,17,haloperidol 5mg,أدوية الجهاز العصبي المركزي,"مثبط للجملة العصبية المركزية، تخفيف فعالية التوترات النفسية، الفصام الحاد، الهذيان، الأطفال سريعي الانفعال، الحركات الكنعية والتأتأة، الاضطرابات العقلية (الخرف، داء ألزهايمر، التخلف العقلي)، الاضطرابات السلوكية(الهياج والعدوانية، الهياج الحركي النفسي في ا","أعراض خارج هرمية، جفاف الفم، إمساك، صداع، دوار","الكهول، الأطفال، الكحول، عدم قيادة الآليات، هبوط ضغط الدم، تصلب الشرايين، الانسمام الدرقي، إصابة الدماغ الوظيفية، القصور الكلوي، القصور الكبدي، الزرق، ضخامة الموثة، الأمراض الرئوية، الإنتانات الحادة، مراعاة الإيقاف التدريجي","مثبطات الجملة العصبية المركزية(المسكنات، المنومات، المخدرات، الباربيتورات)، الليثيوم، الكاربامازبين، الريفامبيسين، الإيميبرامين، الفلوكسيتين"
723,Clozanex 100 _ 20,100,20,0,17,clozapine 100mg,,,,,
724,ErgoHydrin 4.5 _ 20,4.5,20,0,17,,,,,,
725,Clonaril 2 _ 20,2,20,0,17,clonazepam 2mg,,,,,
726,Flaginol 500 _ 4,500,4,0,17,secnidazole 500mg,مضادات العوامل الإنتانية,"الأميبيا المعوية [للكبار 4 مضغوطات جرعة واحدة، الأطفال 30 ملغ / كغ جرعة واحدة]، الأميبيا الكبدية الحادة [للكبار 4 مضغوطات جرعة واحدة، الأطفال 30 ملغ / كغ جرعة واحدة]، الدويبات المشعرة التناسلية، الجيارديا [4 مضغوطات جرعة واحدة، الجرعة القصوى للكبار 2غ/ي","إضرابات هضمية، تحسسية، نقص الكريات البيض، الشعور بطعم معدني، ميل البول إلى اللون الغامق",الكحول,"الديسولفيرام، مضادات التخثر الفموية"
727,Pimozide 2 _ 20,2,20,0,17,pimozide 2mg,أدوية الجهاز العصبي المركزي,"حالات الفصام الحادة والمزمنة، الوقاية من حدوث النكس في الذهان [2-20 ملغ/يوم]، حالات الهوس العادي والخفيف والتهيج الحركي النفسي [2-4 ملغ/يوم]، الجرعة القصوى [16 ملغ/يوم]، حالات الاضطرابات العاطفية غير الذهانية (القلق والتوتر) [2-4 ملغ/يوم]، الجرعة القصوى","أعراض خارج هرمية، اضطرابات هضمية","القصور الكلوي، القصور الكبدي، عدم قيادة الآليات، إجراء تقييم الوظيفة القلبية","مثبطات الجملة العصبية المركزية، الليفودوبا، الأميودارون، البروكائين أميد، التيميدين"
728,Pimozide 4 _ 20,4,20,0,17,pimozide 4mg,أدوية الجهاز العصبي المركزي,"حالات الفصام الحادة والمزمنة، الوقاية من حدوث النكس في الذهان [2-20 ملغ/يوم]، حالات الهوس العادي والخفيف والتهيج الحركي النفسي [2-4 ملغ/يوم]، الجرعة القصوى [16 ملغ/يوم]، حالات الاضطرابات العاطفية غير الذهانية (القلق والتوتر) [2-4 ملغ/يوم]، الجرعة القصوى","أعراض خارج هرمية، اضطرابات هضمية","القصور الكلوي، القصور الكبدي، عدم قيادة الآليات، إجراء تقييم الوظيفة القلبية","مثبطات الجملة العصبية المركزية، الليفودوبا، الأميودارون، البروكائين أميد، التيميدين"
729,Pizofen 0.5 _ 20,0.5,20,0,17,pizotifen 0.5mg,,,,,
730,Zaditofin 1.38 _ 20,1.38,20,0,17,ketotifen 1.38mg,أدوية جهاز التنفس,"الوقاية من نوبات الربو القصبي [للكبار 5 مل أو مضغوطة مرتين/يوم، الجرعة القصوى 10 مل أو مضغوطتين مرتين/يوم، الأطفال فوق السنتين 5 مل مرتين/يوم]","اضطرابات هضمية، جفاف الفم","عدم قيادة الآليات، الكحول، مراعاة الإيقاف التدريجي، الإشراف الطبي أثناء الحمل والإرضاع","المهدئات، المنومات، مضادات الهيستامين"
731,Vermoxine 100 _ 6,100,6,0,17,mebendazole 100mg,مضادات العوامل الإنتانية,"السرمية الدويدية [100 ملغ جرعة وحيدة]، الصفر الخراطيني، داء المثقبيات، المسلكة شعرية الرأس، الملقوات (الدودة الشصية) [100 ملغ مرتين/يوم مدة ثلاثة أيام]","آلام بطنية، إسهال",الأطفال دون السنتين,السيميتيدين
732,Viskolol 10 _ 20,10,20,0,17,,,,,,
733,Viskolol 5 _ 20,5,20,0,17,,,,,,
734,ErgoHydrin 1.5 _ 20,1.5,20,0,17,,,,,,
735,CapoThiazide _ 20,,20,0,17,captopril 50mg+HCT ( hydrochlorthiazide ) 25mg / tab,الأدوية القلبية والوعائية,فرط ضغط الدم [مضغوطة واحدة/يوم],"اضطرابات دموية، كلوية، قلبية، جلدية، هضمية، استقلابية","التهاب الكبد، توقف المعالجة إذا انخفض عدد العدلات عن 1000/مل، مراقبة: تعداد مكونات الدم، البولة، الكرياتنين، البوتاسيوم في الدم","المدرات الحافظة للبوتاسيوم، مثبطات المناعة (الأزاثيوبرين، السيكلوفوسفاميد)، الألوبورينول، البروكائين أميد، الليثيوم، مثبطات أنزيم الأنجيوتنسين II، مضادات الالتهاب غير الستيروئيدية، المينوكسيديل، البروبنسيد"
736,Parklidin 5 _ 20,5,20,0,17,,,,,,
737,AngioSart 16 _ 20,16,20,0,17,,,,,,
738,AngioSart 4 _ 20,4,20,0,17,,,,,,
739,AngioSart 8 _ 20,8,20,0,17,,,,,,
740,Baclotin 10 _ 20,10,20,0,17,baclofen 10mg,أدوية الجهاز الحركي,"إزالة وتخفيف التشنجات العضلية الناتجة عن أمراض النخاع الشوكي (الإنتانية، التنكسية، الرضية، السرطانية …)، تشنجات ذات منشأ دماغي(الشلل الدماغي، الشلل الناتج عن إصابات الأوعية الدماغية أو وجود الأورام) [للكبار 5 ملغ 3 مرات/يوم، الجرعة القصوى 75 ملغ/يوم، للأ","قياء، غثيان، إسهال","القرحة الهضمية، الاضطرابات النفسية الشديدة، الصرع، الاضطرابات التشنجية، القصور الكلوي، القصور التنفسي، مراعاة الإيقاف التدريجي، مراقبة وظائف الكبد، تركيز الغلوكوز، عدم قيادة الآليات، الكحول","مثبطات الجملة العصبية المركزية، خافضات ضغط الدم، الليثيوم"
741,Baclotin 25 _ 20,25,20,0,17,baclofen 25mg,أدوية الجهاز الحركي,"إزالة وتخفيف التشنجات العضلية الناتجة عن أمراض النخاع الشوكي (الإنتانية، التنكسية، الرضية، السرطانية …)، تشنجات ذات منشأ دماغي(الشلل الدماغي، الشلل الناتج عن إصابات الأوعية الدماغية أو وجود الأورام) [للكبار 5 ملغ 3 مرات/يوم، الجرعة القصوى 75 ملغ/يوم، للأ","قياء، غثيان، إسهال","القرحة الهضمية، الاضطرابات النفسية الشديدة، الصرع، الاضطرابات التشنجية، القصور الكلوي، القصور التنفسي، مراعاة الإيقاف التدريجي، مراقبة وظائف الكبد، تركيز الغلوكوز، عدم قيادة الآليات، الكحول","مثبطات الجملة العصبية المركزية، خافضات ضغط الدم، الليثيوم"
